MS SubClass,Lot Frontage,Lot Area,Land Slope,Condition 1,Condition 2,Overall Qual,Overall Cond,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,Mo Sold,Yr Sold,Sale Condition,Density_Ratio,BathPerBed,Garage_per_Living,House_Age,Years_Since_Remod,Age_Group,Remod_Group,Neighborhood_AvgPrice,Zone_AvgPrice,SaleType_AvgPrice,Lot_Area_log,Total_Bath,Kitchen Qual_num,Heating QC_num,Garage Qual_num,Fireplace Qu_num,Bsmt Qual_num,Exter Qual_num,Quality_Score,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Lot Shape_IR2,Lot Shape_IR3,Lot Shape_Reg,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_OthW,Heating_Other,Central Air_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_None,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
20,80.0,11305,1,6,5,8,5,2002,886.0,4,4,4,7,1329.0,5,0.0,593.0,1922.0,1922,0,1922,1.0,2,0,2,1,6,8,1,2002.0,4,3.0,692.0,5,3,201,64,0,4,2007,5,0.16999823102777287,0.6666666666666666,0.35985439417576703,5,5,4,4,246599.54166666666,191252.78333333333,174436.85881877024,9.333088837235236,3.0,4,5,3,5,4,4,4.714285714285714,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,12702,1,6,5,5,5,1956,1.0,4,0,0,0,0.0,0,0.0,0.0,0.0,882,0,882,0.0,1,0,2,1,4,8,0,1956.0,2,1.0,308.0,5,3,0,45,0,12,2008,5,0.06943241753916397,0.3333333333333333,0.3488108720271801,52,52,1,1,122343.4449339207,126883.29571106094,174436.85881877024,9.44959346502346,1.0,3,4,3,0,0,3,2.5714285714285716,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,105.0,11025,3,6,5,8,5,1993,692.0,4,4,5,7,1118.0,5,0.0,216.0,1334.0,1520,1306,2826,1.0,2,1,3,1,9,8,3,1992.0,3,3.0,888.0,5,3,177,208,186,10,2006,5,0.25630328314892076,0.5,0.3141139016625398,14,13,3,3,330319.1267605634,191252.78333333333,174436.85881877024,9.30801139914963,3.5,4,5,3,3,5,4,4.571428571428571,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,90.0,11727,1,6,5,7,6,1969,434.0,3,4,3,6,0.0,5,0.0,1851.0,1851.0,1851,0,1851,0.0,2,0,3,1,8,8,1,1969.0,4,2.0,506.0,5,3,0,146,0,3,2006,5,0.1578274215552524,0.5,0.2732181425485961,37,37,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.369734424126433,2.0,3,4,3,3,3,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,80.0,7936,1,6,5,6,6,1963,1.0,4,4,2,3,826.0,5,0.0,219.0,1045.0,1045,0,1045,1.0,1,0,3,1,6,8,1,1963.0,3,1.0,264.0,5,3,0,0,0,4,2009,5,0.13166183696610811,0.25,0.25239005736137665,46,46,2,1,144279.99071925753,191252.78333333333,174436.85881877024,8.979290649090876,2.0,3,3,3,2,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,53.0,3982,1,6,5,8,5,2006,1.0,4,6,4,7,1154.0,5,0.0,366.0,1520.0,1567,0,1567,1.0,2,0,1,1,7,8,1,2006.0,4,3.0,648.0,5,3,312,0,0,10,2006,6,0.3934220436856641,1.0,0.413265306122449,0,0,4,4,196661.67857142858,191252.78333333333,275744.7008547009,8.289790583181643,3.0,5,5,3,4,4,4,4.714285714285714,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
60,79.0,12798,3,4,5,6,5,1997,1.0,4,4,5,7,462.0,5,0.0,154.0,616.0,616,1072,1688,1.0,2,1,4,1,8,8,0,1997.0,3,2.0,603.0,5,3,403,114,185,5,2008,5,0.131885303539339,0.4,0.35701598579040855,11,11,3,3,200168.58823529413,191252.78333333333,174436.85881877024,9.457122321855792,3.5,4,4,3,0,4,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,45.0,4379,1,6,5,8,5,2004,1.0,4,4,4,7,851.0,5,0.0,527.0,1378.0,1378,0,1378,1.0,2,0,2,1,6,8,1,2004.0,4,2.0,540.0,5,3,160,56,0,7,2007,5,0.31461187214611874,0.6666666666666666,0.39158810732414795,3,3,4,4,229707.32417582418,218986.94964028776,174436.85881877024,8.384804003370492,3.0,4,5,3,4,4,4,4.571428571428571,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
190,60.0,10800,1,6,5,4,7,2000,1.0,4,0,0,0,0.0,0,0.0,0.0,0.0,694,600,1294,0.0,2,0,3,2,7,8,0,0.0,0,0.0,0.0,0,1,220,114,210,8,2008,5,0.11980372187760392,0.5,0.0,108,8,1,3,122343.4449339207,191252.78333333333,174436.85881877024,9.287394001418473,2.0,3,3,0,0,0,3,1.8571428571428572,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,65.0,7800,1,6,5,5,7,2008,47.0,4,4,3,3,240.0,4,474.0,150.0,864.0,892,0,892,1.0,1,0,3,1,5,8,0,1966.0,2,1.0,416.0,5,3,0,0,0,6,2010,5,0.11434431483143187,0.25,0.4658454647256439,44,2,2,4,136562.82666666666,191252.78333333333,174436.85881877024,8.962007209588313,2.0,4,5,3,0,3,3,3.2857142857142856,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,85.0,9350,1,6,5,5,6,1995,217.0,4,4,2,5,310.0,2,512.0,491.0,1313.0,1313,0,1313,1.0,1,1,3,1,6,8,1,1961.0,3,2.0,610.0,5,3,172,28,0,2,2009,5,0.14041279007592772,0.25,0.4642313546423135,48,14,2,3,144279.99071925753,191252.78333333333,174436.85881877024,9.143238568435446,2.5,4,3,3,3,3,3,3.4285714285714284,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,55.0,5500,1,6,5,4,6,1956,1.0,4,4,2,6,0.0,5,0.0,882.0,882.0,882,0,882,0.0,1,0,1,1,4,8,0,0.0,0,0.0,0.0,0,3,0,0,0,4,2007,5,0.1603344846391565,0.5,0.0,51,51,1,1,122343.4449339207,191252.78333333333,174436.85881877024,8.612685172875459,1.0,3,5,0,0,3,3,2.5714285714285716,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,75.0,12890,1,6,5,6,5,1989,128.0,4,4,2,6,0.0,5,0.0,1495.0,1495.0,1495,0,1495,0.0,2,0,3,1,8,8,1,1989.0,2,2.0,438.0,5,3,252,0,192,7,2008,5,0.11597238383368241,0.5,0.2927807486631016,19,19,3,2,246599.54166666666,191252.78333333333,174436.85881877024,9.464284672443105,2.0,3,5,3,3,4,3,3.857142857142857,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,44.0,3811,3,1,5,8,5,2005,186.0,4,4,5,7,1373.0,5,0.0,221.0,1594.0,1646,0,1646,1.0,2,0,2,1,5,8,1,2004.0,4,2.0,525.0,5,3,128,53,0,5,2010,5,0.431794333683106,0.6666666666666666,0.31876138433515483,6,5,4,4,207713.0980392157,126883.29571106094,174436.85881877024,8.245909264774093,3.0,4,5,3,4,5,4,4.714285714285714,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,43.0,3203,1,6,5,7,5,2006,14.0,4,4,4,7,16.0,5,0.0,1129.0,1145.0,1145,0,1145,0.0,2,0,2,1,6,8,0,2006.0,4,2.0,437.0,5,3,100,116,0,1,2010,5,0.35736579275905117,0.6666666666666666,0.38132635253054104,4,4,4,4,196661.67857142858,191252.78333333333,174436.85881877024,8.07215530818825,2.0,4,5,3,0,4,4,3.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,65.0,17541,1,6,5,5,7,2005,1.0,3,6,3,3,300.0,5,0.0,109.0,409.0,1325,0,1325,0.0,2,0,3,1,6,8,1,1996.0,2,2.0,576.0,5,3,0,42,0,7,2007,5,0.07553300649868887,0.5,0.4343891402714932,59,2,1,4,129453.84946236559,191252.78333333333,174436.85881877024,9.772353284511327,2.0,4,5,3,3,3,3,3.7142857142857144,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20,80.0,10721,1,6,5,6,6,1959,243.0,4,4,2,6,0.0,5,0.0,1252.0,1252.0,1252,0,1252,0.0,1,0,3,1,7,8,0,1960.0,2,2.0,528.0,5,3,0,39,0,10,2008,5,0.11676925946651744,0.25,0.4213886671987231,49,49,2,1,144279.99071925753,191252.78333333333,174436.85881877024,9.280052984387483,1.0,4,5,3,0,3,4,3.5714285714285716,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
60,118.0,13654,1,6,5,9,5,2006,365.0,4,4,5,6,0.0,5,0.0,1704.0,1704.0,1722,1036,2758,0.0,2,1,4,1,9,8,1,2005.0,4,3.0,814.0,5,3,282,55,0,5,2007,5,0.2019772976931527,0.4,0.29503443276549474,2,1,4,4,322682.4146341463,191252.78333333333,174436.85881877024,9.521861033907806,2.5,5,5,3,5,5,4,5.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
90,81.0,11841,1,6,5,6,5,1990,104.0,3,4,4,7,816.0,5,0.0,0.0,816.0,816,0,816,1.0,1,0,3,1,5,8,0,0.0,0,0.0,0.0,0,3,0,32,0,5,2007,5,0.06890727917581489,0.25,0.0,17,17,3,2,129453.84946236559,191252.78333333333,174436.85881877024,9.37940781309172,2.0,3,3,0,0,4,3,2.7142857142857144,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,80.0,12546,1,6,5,6,7,1981,310.0,3,4,2,3,678.0,5,0.0,762.0,1440.0,1440,0,1440,0.0,2,0,3,1,7,8,1,1981.0,4,2.0,467.0,5,3,0,0,99,4,2007,5,0.11476847055072925,0.5,0.3240804996530187,26,26,2,2,188406.90839694656,191252.78333333333,174436.85881877024,9.4372368721597,2.0,4,5,3,3,4,4,4.142857142857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,73.0,9066,1,6,5,8,5,2000,320.0,4,4,3,7,668.0,5,0.0,336.0,1004.0,1004,848,1852,0.0,2,1,3,1,7,8,2,1999.0,4,3.0,660.0,5,3,224,106,0,12,2008,5,0.20425719642660195,0.5,0.3561791689152725,9,8,3,3,201812.56818181818,191252.78333333333,174436.85881877024,9.112396727646056,2.5,4,5,3,3,4,4,4.428571428571429,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,28.0,7296,1,6,5,8,5,2005,1.0,4,4,4,7,1965.0,5,0.0,243.0,2208.0,2522,0,2522,1.0,2,0,1,1,8,8,1,2004.0,4,2.0,564.0,5,3,182,57,0,11,2009,5,0.345621488282856,1.0,0.2235434007134364,5,4,4,4,318882.04,191252.78333333333,174436.85881877024,8.89521858376562,3.0,4,5,3,4,5,4,4.714285714285714,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,70.0,7000,1,6,5,5,8,2005,90.0,3,4,2,5,646.0,5,0.0,218.0,864.0,864,0,864,1.0,1,0,3,1,6,8,0,1978.0,2,1.0,336.0,5,3,0,0,0,7,2009,5,0.12341094129410084,0.25,0.3884393063583815,31,4,2,4,201812.56818181818,191252.78333333333,174436.85881877024,8.853808274977197,2.0,3,5,3,0,3,4,3.2857142857142856,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,35.0,3675,1,6,5,6,5,2005,76.0,4,4,5,7,467.0,5,0.0,80.0,547.0,1072,0,1072,1.0,1,0,2,1,5,8,0,2005.0,4,2.0,525.0,5,3,0,44,0,5,2007,5,0.2916213275299238,0.3333333333333333,0.48928238583411,2,2,4,4,129453.84946236559,126883.29571106094,174436.85881877024,8.209580483475577,2.0,4,5,3,0,4,3,3.5714285714285716,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,58.0,6380,1,6,5,5,6,1950,1.0,4,2,2,6,0.0,5,0.0,993.0,993.0,1048,0,1048,0.0,1,0,2,1,5,8,1,1922.0,2,1.0,280.0,5,3,0,0,116,8,2006,5,0.1642375803165648,0.3333333333333333,0.2669208770257388,84,56,1,1,125464.80582524271,126883.29571106094,174436.85881877024,8.761080103868347,1.0,3,3,3,4,3,3,3.4285714285714284,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
90,97.0,8940,1,6,5,7,5,1998,200.0,3,6,5,7,1309.0,5,0.0,35.0,1344.0,1344,0,1344,2.0,2,0,2,2,8,8,0,1997.0,4,4.0,784.0,5,3,0,0,0,11,2008,4,0.15031875629124258,0.6666666666666666,0.5828996282527881,11,10,3,3,162511.82300884955,126883.29571106094,174436.85881877024,9.098402718735318,4.0,3,5,3,0,4,3,3.5714285714285716,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,72.0,10152,1,6,5,5,5,1956,120.0,4,4,2,3,586.0,5,0.0,462.0,1048.0,1048,0,1048,1.0,1,0,3,1,6,8,0,1956.0,2,1.0,286.0,5,3,0,20,0,6,2007,5,0.1032207229390328,0.25,0.2726406101048618,51,51,1,1,144279.99071925753,191252.78333333333,174436.85881877024,9.225524507301223,2.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,60.0,9600,1,6,5,5,6,1950,1.0,4,4,2,3,390.0,5,0.0,810.0,1200.0,1200,0,1200,0.0,1,0,3,1,6,8,0,1950.0,4,1.0,246.0,5,3,126,0,0,8,2009,5,0.1249869805228622,0.25,0.2048293089092423,59,59,1,1,144279.99071925753,191252.78333333333,174436.85881877024,9.169622538697624,1.0,3,3,3,0,3,3,2.857142857142857,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
